Name,Federation,Gender,Year_of_birth,Title,Standard_Rating,Rapid_rating,Blitz_rating
"Yakimenko, Viktoria",RUS,F,1998.0,WFM,2102,2047.0,1935.0
"Zilberman, Polina",GER,F,1969.0,WIM,2102,2161.0,2128.0
"Abuladze, Lana",RUS,F,1993.0,WFM,2101,2061.0,2076.0
"Cancio-Bello Ayes, Flavia",CUB,F,1993.0,WFM,2101,,2075.0
"Chukhrova, Nataliya",RUS,F,1975.0,WFM,2101,,2125.0
"Cua, Shercila",PHI,F,1984.0,WFM,2101,,
"Huseynova, Nigar",AZE,F,1985.0,WFM,2101,,
"Jalali, Parima",IRI,F,2004.0,WFM,2101,1727.0,1708.0
"Kuchava, Ana",GEO,F,1995.0,WFM,2101,2006.0,1955.0
"Pascual Palomo, Lucia",ESP,F,1988.0,WFM,2101,2063.0,2075.0
"Sarakauskiene, Zivile",ENG,F,1978.0,WIM,2101,2116.0,1929.0
"Torounova, Elena",RUS,F,1970.0,WFM,2101,,
"Van Parreren, Hanneke",NED,F,1953.0,WFM,2101,,
"Ziegenfuss, Antonia",GER,F,2005.0,WFM,2101,,1914.0
"Deriabina, Svetlana",RUS,F,1978.0,WFM,2100,,
"Drewes, Mariette",NED,F,1967.0,WFM,2100,,
"Harsanyi, Kinga",HUN,F,1988.0,WFM,2100,,
Jishitha D,IND,F,2003.0,WFM,2100,1725.0,1833.0
"Marcetic, Marija",SRB,F,1975.0,WIM,2100,,2049.0
"Mironenko, Galina",RUS,F,2005.0,WFM,2100,1950.0,1869.0
"Petrenko, Margarita",RUS,F,1947.0,WFM,2100,,
"Pinterne, Kovacs Marta",HUN,F,1962.0,WIM,2100,,
"Ramirez, Heimy Polgar",COL,F,1992.0,WIM,2100,2045.0,1981.0
"Salazar, Adriana",COL,F,1963.0,WIM,2100,,
"Skacelova, Libuse",CZE,F,1958.0,WFM,2100,,
"Szente Varga, Fruzsina",HUN,F,1996.0,WFM,2100,1984.0,2106.0
"Titorenko, Natalia I",RUS,F,1951.0,WIM,2100,1893.0,1863.0
"Buttner, Natalia",ARG,F,1990.0,WFM,2099,,
"Erdineeva, Tatiana",RUS,F,1982.0,WFM,2099,,
"Goraj, Barbara",POL,F,2005.0,WCM,2099,1695.0,1936.0
"Johansson, Viktoria",SWE,F,1974.0,WIM,2099,2033.0,1997.0
"Kisova, Petra",CZE,F,1968.0,WFM,2099,,
"Martinez, Ayelen",ARG,F,1993.0,WIM,2099,2182.0,2123.0
"Mkrychian, Alla",UZB,F,1951.0,WFM,2099,,
"Motsar, Irina",UKR,F,1985.0,WFM,2099,2110.0,2064.0
"Palmero Martinez, Rachel",CUB,F,1997.0,WFM,2099,,1983.0
"Paolillo, Gaia",ITA,F,1998.0,WFM,2099,2065.0,2025.0
"Pavlovskaia, Evgenia",SWE,F,1978.0,WFM,2099,,
"Penkrat, Volha",BLR,F,1992.0,WFM,2099,,
"Petre, Gabriela",ROU,F,1957.0,WFM,2099,,
"Richter, Julia",GER,F,1978.0,WFM,2099,,
"Rozhko, Mariya",RUS,F,1980.0,WFM,2099,1916.0,1830.0
"Stepanyan, Eva",RUS,F,2005.0,WFM,2099,2015.0,1866.0
"Teuschler, Barbara",AUT,F,1984.0,WFM,2099,2090.0,2007.0
"Zahn, Alina",GER,F,1998.0,WFM,2099,2035.0,1958.0
"Zainullina, Nataliya",RUS,F,1984.0,WFM,2099,2018.0,
"Navabi, Shirin",IRI,F,1980.0,WFM,2098,2086.0,
"Ngo, Dieu Hoa",VIE,F,1991.0,WFM,2098,,
"Vujnovic, Patricija",CRO,F,1995.0,WFM,2098,1954.0,2107.0
"Yakovich, Yuliya",RUS,F,1990.0,WFM,2098,,
"Babic, Marijana",SRB,F,1984.0,WIM,2097,,
"Bortsova, Tatiana",RUS,F,1966.0,WFM,2097,,
"Csoke, Adrienn",HUN,F,1973.0,WIM,2097,,
"Dzhabrailova, Inara",RUS,F,1987.0,WFM,2097,,
"Forgo, Eva",HUN,F,1966.0,WIM,2097,,
"Kurochka, Irina",RUS,F,1986.0,WFM,2097,,
"Milosevic, Jovana",SRB,F,1996.0,WFM,2097,1981.0,2042.0
"Redondo Benavente, Ana",ESP,F,2001.0,WFM,2097,1830.0,1930.0
"Scognamiglio, Stefanie",GER,F,1987.0,WFM,2097,2076.0,2085.0
"Shaydullina, Sandugach",RUS,F,1981.0,WGM,2097,2009.0,2041.0
"Son, Asya",KAZ,F,1970.0,WFM,2097,,
"Yordanova, Svetla",BUL,F,1976.0,WIM,2097,2112.0,2103.0
"Bharathi, R.",IND,F,1993.0,WFM,2096,,2088.0
"Colombo, Camila",URU,F,1990.0,WIM,2096,,
"Dumcheva, Julia",RUS,F,1991.0,WFM,2096,2042.0,2083.0
"Kazarian, Anna-Maja",NED,F,2000.0,FM,2096,1917.0,2047.0
"Kosteniuk, Oksana",RUS,F,1987.0,WFM,2096,2006.0,1927.0
"Nemeth, Maria",HUN,F,1965.0,WFM,2096,,
"Pino Cuenca, Laura",ECU,F,1987.0,WFM,2096,,
"Shmirina, Halyna",GER,F,1965.0,FM,2096,,
"Zaryvkina, Anastasia",RUS,F,1993.0,WFM,2096,2113.0,2086.0
"De Oliveira, Maria Cristina B.",BRA,F,1957.0,WIM,2095,,
"Drogovoz, Maria",RUS,F,1998.0,WFM,2095,1946.0,1909.0
Ei Kyawt San,MYA,F,1985.0,WFM,2095,2077.0,2008.0
"Ikonomopoulou, Maria",GRE,F,1989.0,WFM,2095,2105.0,2060.0
"Jackson, Sheila",ENG,F,1957.0,WGM,2095,2065.0,
Lasya.g,IND,F,1997.0,WFM,2095,1963.0,2000.0
"Macekova, Martina",SVK,F,1975.0,WFM,2095,,
"Sanchez Gonzalez, Aliris Josefina",VEN,F,1980.0,WIM,2095,,2020.0
"Smetanina, Anastasia",RUS,F,1988.0,WFM,2095,,
"Sorokina, Anastasia",RUS,F,1992.0,WFM,2095,,
"Zinkina, Ekaterina",RUS,F,1987.0,WFM,2095,2080.0,
"Abdusattorova, Bakhora",UZB,F,1999.0,WIM,2094,1855.0,1868.0
"Bensdorp, Laura",NED,F,1985.0,WFM,2094,,
"Gosciniak, Maria",POL,F,1990.0,WFM,2094,2048.0,1995.0
"Hannes, Diana",GER,F,1991.0,WFM,2094,,
"Markovskaya, Antonina",RUS,F,1990.0,WFM,2094,2047.0,2049.0
"Ovezova, Tavus",TKM,F,1986.0,WFM,2094,,
"Pastivnychna, Zorjana",UKR,F,1962.0,WFM,2094,,
"Pita Cobo, Dayana",CUB,F,1987.0,WFM,2094,,
"Ter-Steponianc, Antonina",RUS,F,1988.0,WFM,2094,,2027.0
"Vince, Andrea",SRB,F,1994.0,WFM,2094,,
"Arnetta, Maria Teresa",ITA,F,1979.0,WFM,2093,2043.0,2021.0
"Arouche, Farida",ALG,F,1980.0,WIM,2093,,
"Asadi, Motahare",IRI,F,2004.0,WFM,2093,1889.0,1867.0
"Berezjuk, Evgeniya",UKR,F,1984.0,WFM,2093,,
"Garmash, Aliona",RUS,F,2002.0,WFM,2093,1850.0,1869.0
"Grandjean-Steiner, Maria",SUI,F,1959.0,WFM,2093,,
"Kubikova, Alena",CZE,F,1988.0,WFM,2093,,2117.0
"Lazo, Xenia",MDA,F,1989.0,WFM,2093,,
"Mihajlovic, Milena",SRB,F,1985.0,WFM,2093,,
"Richmond, Jane",WLS,F,1961.0,WFM,2093,2053.0,
"Sowa, Wiktoria",POL,F,2002.0,WFM,2093,1876.0,1802.0
"Vasquez Ramirez, Rocio",ECU,F,1983.0,WIM,2093,,
"Yan, Ruiyang",USA,F,2007.0,WCM,2093,1967.0,
"Zpevakova, Jana",CZE,F,1994.0,WFM,2093,2088.0,2132.0
"Avetisyan, Mariam",ARM,F,2000.0,WFM,2092,2140.0,1987.0
"Farhat, Barbara Souza",BRA,F,1984.0,WFM,2092,,
"Harazinska, Magdalena",POL,F,2003.0,WFM,2092,1772.0,1728.0
"Hund, Barbara",SUI,F,1959.0,WGM,2092,2111.0,2133.0
"Khazhomia, Salome",GEO,F,1991.0,WFM,2092,2084.0,2072.0
"Mednikova, Svetlana",RUS,F,1956.0,WGM,2092,1996.0,2015.0
"Narva, Triin",EST,F,1994.0,WFM,2092,1946.0,2000.0
"Shkurenko, Ekaterina",RUS,F,1982.0,WFM,2092,,
"Smokina, Karolina",MDA,F,1977.0,WGM,2092,,
"Bayat, Shohreh",IRI,F,1987.0,WFM,2091,,2009.0
"Burchardt, Brigitte",GER,F,1954.0,WIM,2091,,2113.0
"Egyed, Judit",HUN,F,2000.0,WFM,2091,1895.0,1821.0
"Hueller, Kathrin",GER,F,1970.0,WFM,2091,,
"Jicman, Ligia-Letitia",ROU,F,1956.0,WIM,2091,2067.0,2060.0
"Lingur, Zalina",RUS,F,1998.0,WFM,2091,2077.0,1910.0
"Mateer, Amanda",USA,F,1989.0,WFM,2091,,2097.0
"Melashvili, Nino",GEO,F,1961.0,WIM,2091,2109.0,2020.0
"Mungunzul, Bat-Erdene",MGL,F,2005.0,WCM,2091,1500.0,1521.0
"Sangeetha, M. R.",IND,F,1981.0,WFM,2091,,
"Sarquis, Maria Belen",ARG,F,1988.0,WIM,2091,2064.0,
"Sperdokli, Elli",GRE,F,1982.0,WFM,2091,,
"Yakimenko, Anna",RUS,F,1974.0,WFM,2091,,
"Berke, Ana",CRO,F,1988.0,WIM,2090,2150.0,2051.0
"de Lisle, Sarah",ENG,F,1968.0,WFM,2090,,
"Head, Louise",ENG,F,1997.0,WFM,2090,1843.0,1843.0
"Janus, Elfi",GER,F,1963.0,WFM,2090,,
"Neely, Elizabeth",USA,F,1968.0,WIM,2090,,
"Vazquez Maccarini, Danitza",PUR,F,2000.0,FM,2090,2014.0,2008.0
"Bystryakova, Elena V.",RUS,F,1958.0,WIM,2089,2025.0,1964.0
"Craciun, Paula-Iulia",ROU,F,1989.0,WFM,2089,2105.0,2128.0
"Franco Valencia, Angela",COL,F,1987.0,WIM,2089,2197.0,2195.0
"Jelica, Mara",CRO,F,1974.0,WIM,2089,2251.0,2161.0
"Sekulovska, Vesna",MKD,F,1973.0,WFM,2089,,
"Sharova, Alexandra",BLR,F,1990.0,WFM,2089,2063.0,2041.0
"Sidorova, Anna",RUS,F,1998.0,WFM,2089,1982.0,
"Skuhala, Barbara",SLO,F,1996.0,WFM,2089,2037.0,2156.0
"Allahverdiyeva, Ayan",AZE,F,2005.0,WFM,2088,1752.0,1910.0
"Bukhteeva, Viktoria",RUS,F,1993.0,WFM,2088,2119.0,2149.0
"Charest, Johanne",CAN,F,1975.0,WIM,2088,,
"Kasparova, Tatiana",BLR,F,1969.0,WIM,2088,2129.0,2120.0
"Petrova, Irina",UKR,F,1993.0,WIM,2088,2083.0,2036.0
"Savova, Stefka",BUL,F,1958.0,WIM,2088,,
"Tolkachova, Vitaliia",UKR,F,1977.0,WFM,2088,,
"Frey, Alisa",GER,F,1992.0,WFM,2087,2059.0,2027.0
"Gagare, Shalmali",IND,F,1994.0,WIM,2087,2017.0,1976.0
"Ivanisevic, Dusica",SRB,F,1958.0,WIM,2087,,
"Kiss, Kinga",HUN,F,1991.0,WFM,2087,,
"Shestoperova, Aleksandra S",RUS,F,1941.0,WFM,2087,,
"Shirjaeva, Jaroslava",RUS,F,1974.0,WFM,2087,,
"Sloan, Julia Elizabeth",USA,F,1978.0,CM,2087,2094.0,2113.0
"Tan, Li Ting",MAS,F,1998.0,WFM,2087,1869.0,1928.0
Thandar Aye Win,MYA,F,1983.0,WFM,2087,,
"Gansvind, Valeriya I.",EST,F,1965.0,WFM,2086,2148.0,2040.0
"Schmid, Svetlana",RUS,F,1986.0,WFM,2086,,
"Urosevic, Marija",SRB,F,1984.0,WFM,2086,2026.0,2030.0
"Vanagaite, Giedre",LTU,F,1997.0,WFM,2086,1956.0,2003.0
"Finegold, Gina L.",USA,F,,WIM,2085,,
"Ivanova, Karina",RUS,F,1996.0,WFM,2085,2127.0,2081.0
"Nadirjanova, Nodira",UZB,F,1990.0,WIM,2085,2082.0,2164.0
"Nagrocka, Ewa",GER,F,1949.0,WFM,2085,,
"Simmons, Marulin",USA,F,1948.0,WIM,2085,,
"Stevanec, Lea",SLO,F,1976.0,WFM,2085,2033.0,2026.0
"Tomashevskaya, Lidia",RUS,F,1995.0,WIM,2085,2044.0,2028.0
"Von Herman, Brigitte",GER,F,1967.0,WFM,2085,,2075.0
"Bader, Katharina",GER,F,1982.0,WFM,2084,,
"Dmochowska, Agnieszka",POL,F,1999.0,WFM,2084,1926.0,1848.0
"Klimenko, Veronica",AUS,F,1979.0,WFM,2084,,
"Macek, Vlasta",CRO,F,1952.0,WIM,2084,2169.0,
"Mar, Karmen",SLO,F,1987.0,WIM,2084,2053.0,2030.0
"Moukhametova, Nadezhda",RUS,F,1987.0,WFM,2084,,
"Neuhauser, Salome",FRA,F,1994.0,WFM,2084,,
"Semenova, Alina",RUS,F,1991.0,WFM,2084,2014.0,1964.0
"Albert, Marion",GER,F,1972.0,WFM,2083,,
"Beshukova, Alina",RUS,F,2002.0,WFM,2083,1648.0,1647.0
"Chung, Mathilde",MNC,F,1999.0,WFM,2083,1882.0,1772.0
"Gomez Barrera, Javiera Belen",CHI,F,2002.0,WIM,2083,1759.0,1844.0
"Kharatyan, Anahit",ARM,F,1987.0,WFM,2083,,
"Kuhar, Larisa",SLO,F,2004.0,WFM,2083,1746.0,1649.0
"Liu, Shilan",CHN,F,1962.0,WGM,2083,,
"Micic, Snezana",BEL,F,1966.0,WFM,2083,,1934.0
"Spiranec, Noemi",CRO,F,1999.0,WFM,2083,1804.0,2064.0
"Ushakova, Irina",RUS,F,1962.0,WFM,2083,,
"Burtman, Sharon",USA,F,1968.0,WIM,2082,,
"Cordero Suarez, Greisy",CUB,F,1994.0,WFM,2082,,2078.0
"Dragasevic, Antonina",SRB,F,1948.0,WIM,2082,,
"Harbuz, Daniela",MDA,F,1984.0,WFM,2082,,
"Hess, Olena",GER,F,1971.0,WIM,2082,2103.0,
"Ivanova, Daria",RUS,F,1990.0,WFM,2082,,
"Kochukova, Anna",RUS,F,2001.0,WFM,2082,2014.0,2016.0
"Kudriashova, Irina",RUS,F,1980.0,WFM,2082,,
"Mira, Helene",AUT,F,1954.0,WIM,2082,2077.0,2117.0
"Sharova-Kolosova, Tatiana",RUS,F,1980.0,WFM,2082,,
"Slavnova, Dania",RUS,F,1961.0,WIM,2082,,
"Azimova, Karina",RUS,F,1994.0,WFM,2081,1978.0,1999.0
"Berezina, Irina",AUS,F,1965.0,IM,2081,2100.0,2087.0
"Cast, Abigail",WLS,F,1978.0,WFM,2081,,
"Chaves, Jussara",BRA,F,1959.0,WIM,2081,,
"Fan, Yun",USA,F,1989.0,WFM,2081,,
"Manosalvas Castro, Evelyn",ECU,F,1981.0,WFM,2081,,
"Petrochenko, Maria",RUS,F,2001.0,WFM,2081,1993.0,1971.0
"Buiza Prieto, Eihartze",ESP,F,1999.0,WFM,2080,1808.0,2128.0
"Fernandez Bustamante, Leancy B.",CUB,F,2000.0,WFM,2080,,1789.0
"Galkina, Anna",RUS,F,1985.0,WFM,2080,1984.0,1960.0
"Krasilnikova, Nataliya",RUS,F,1986.0,WFM,2080,,
"Leks, Maria",POL,F,1995.0,WFM,2080,2018.0,1954.0
"Medak, Jasnica",CRO,F,1972.0,WFM,2080,,
"Medvegyne Balogh, Emese",HUN,F,1983.0,WFM,2080,1999.0,2087.0
"Monica, Putri Wigustira",INA,F,1997.0,WFM,2080,2189.0,
"San Diego, Marie Antoinette",PHI,F,1999.0,WIM,2080,1937.0,1916.0
"Vagidova, Umatlyu",RUS,F,1994.0,WFM,2080,,
"Vreeken, Corry",NED,F,1928.0,WH,2080,,
"Zotova, Anastasia",RUS,F,2002.0,WFM,2080,1941.0,1967.0
"Alimgozhina, Elmira",KAZ,F,1989.0,WFM,2079,,
"Auvray, Honorine",FRA,F,1998.0,WFM,2079,2039.0,1977.0
"Estrada Gaspar, Nelly Massiel",MEX,F,1987.0,WCM,2079,,
"Jezierska, Ivona",USA,F,1958.0,WFM,2079,,
"Kuzmenko, Elena",RUS,F,1990.0,WFM,2079,,
"Ovezova, Maisa",TKM,F,1981.0,WFM,2079,,
"Partac, Elena",MDA,F,1984.0,WGM,2079,2082.0,1938.0
"Salnikova, Oksana",RUS,F,1991.0,WFM,2079,2047.0,
"Tay, Li Jin Jeslin",SGP,F,1990.0,WFM,2079,2063.0,2021.0
"De Rosa, Mariagrazia",ITA,F,1988.0,WFM,2078,2020.0,2010.0
"Grosar, Kiti",SLO,F,1976.0,WIM,2078,2081.0,2072.0
"Novak, Ksenija",SLO,F,1987.0,WFM,2078,2013.0,
"Polovina, Elena",RUS,F,1979.0,WFM,2078,,
"Shustaeva, Natalia",RUS,F,1955.0,WFM,2078,,
"Trofimova, Antonina",RUS,F,1979.0,WIM,2078,1968.0,2102.0
"Cueto Rodriguez, Janed",CUB,F,1983.0,WFM,2077,,
"Gileva, Irina",RUS,F,1971.0,WFM,2077,2029.0,1960.0
"Rodrigo Yanguas, Maria",ESP,F,1990.0,WFM,2077,1962.0,2009.0
"Roumegous, Marina",FRA,F,1964.0,WIM,2077,2105.0,2059.0
"Sofronie, Claudia-Ramona",ROU,F,1980.0,WFM,2077,,
"Ankudinova, Yelena",KAZ,F,1962.0,WGM,2076,1989.0,1946.0
"Bamber, Elaine",SCO,F,1983.0,WFM,2076,,2089.0
"Diaz Del Valle, Laura Beatriz",CUB,F,2000.0,WFM,2076,2049.0,1894.0
"Gallego Eraso, Julia",ESP,F,1964.0,WFM,2076,,
"Latreche, Sabrina",ALG,F,1993.0,WIM,2076,1940.0,1987.0
"Makhlaenko, Ekaterina",RUS,F,1991.0,WFM,2076,2084.0,
"Marinina, Tatiana",RUS,F,1989.0,WFM,2076,2067.0,2033.0
"Moingt, Anne",FRA,F,1974.0,WIM,2076,2121.0,
"Okuyaz, Duru",TUR,F,2002.0,WFM,2076,1825.0,1938.0
"Parol, Pola",POL,F,2000.0,WFM,2076,1929.0,1823.0
"Smirnova, Anastasia",RUS,F,1990.0,WFM,2076,1941.0,1785.0
"Vovk, Anastasiia",UKR,F,1985.0,WGM,2076,2094.0,1961.0
"Anisheva, Varvara",RUS,F,1972.0,WFM,2075,,
"Bedrina, Irina",LAT,F,1974.0,WFM,2075,,
"Jurich, Florencia",ARG,F,1992.0,WFM,2075,,
"Kovacevic, Radmila",SRB,F,1983.0,WFM,2075,2094.0,2128.0
"Milicevic, Olivera",SRB,F,1970.0,WFM,2075,,
"Muniz Guevara, Amanda Maria",CUB,F,2002.0,WFM,2075,1949.0,2025.0
"Samusenko, Ramziya",RUS,F,1959.0,WFM,2075,2084.0,1959.0
"Sanchez Gonzalez, Efriris Margarita",VEN,F,1979.0,WCM,2075,,2001.0
"Secopito, Catherine",PHI,F,1985.0,WIM,2075,2055.0,2115.0
"Sinitsina, Anastassia",EST,F,2004.0,WFM,2075,2110.0,2049.0
"Slavotinek, Anne",AUS,F,1963.0,WIM,2075,,
"Ciubara, Vladlena",ROU,F,1985.0,WFM,2074,,2058.0
"Derlich, Karin",GER,F,1967.0,WFM,2074,,
"Hernandez Guerrero, Yadira",MEX,F,1971.0,WIM,2074,,
"Khoudgarian, Natalia",CAN,F,1973.0,WIM,2074,2052.0,
"Prescha, Kristiane",GER,F,1967.0,WFM,2074,,
"Ramaswamy, Aarthie",IND,F,1981.0,WGM,2074,1991.0,1922.0
"Romero Nunez, Wendy",CUB,F,1991.0,WFM,2074,,1985.0
"Rysbayeva, Aigerim",KAZ,F,1991.0,WFM,2074,,
"Calle, Miryam",PER,F,1982.0,WFM,2073,2049.0,2048.0
"Finkelshtein, Evgenia",UKR,F,1989.0,WIM,2073,,
"Jakubowska, Anna",POL,F,1988.0,WIM,2073,2019.0,2051.0
"Meza, Anahi",ARG,F,1985.0,WFM,2073,2038.0,1968.0
"Novikova, Galina",RUS,F,1983.0,WFM,2073,2039.0,2030.0
"Pribylova, Sofie",CZE,F,2002.0,WFM,2073,1914.0,1920.0
"Bartosik, Olimpia",POL,F,1976.0,WFM,2072,,
"Beltz, Franziska",GER,F,1986.0,WFM,2072,,
"Hoang, Xuan Thanh Khiet",VIE,F,1985.0,WIM,2072,,
"Illina, Natalia",RUS,F,2000.0,WFM,2072,2036.0,1993.0
"Kalinowska, Zuzanna",POL,F,2002.0,WFM,2072,1784.0,1798.0
"Mustafina, Svetlana",RUS,F,1982.0,WFM,2072,,1992.0
"Parkhomenko, Ekaterina",RUS,F,1989.0,WFM,2072,,
"Stojanovic, Marija R",MNE,F,1983.0,WIM,2072,2102.0,2021.0
"Thipsay, Bagyashree Sathe",IND,F,1961.0,WIM,2072,2035.0,2031.0
"Tuominen, Tanja",FIN,F,1979.0,WIM,2072,2069.0,
"Bea, Boglarka",HUN,F,1995.0,WFM,2071,,
"Demchenko, Svitlana",CAN,F,2003.0,WIM,2071,1523.0,2086.0
"Khachatryan, Anna",ARM,F,2002.0,WFM,2071,2052.0,2092.0
"Mezioud, Amina",ALG,F,1988.0,WGM,2071,1979.0,2009.0
"Mkrtchyan, Mariam",ARM,F,2004.0,WFM,2071,1959.0,1977.0
"Nastase, Andreea-Cristina",ROU,F,2001.0,WFM,2071,1843.0,1792.0
"Retno, Wijayanti",INA,F,1999.0,WFM,2071,2150.0,
"Zabiran, Mariya",RUS,F,1987.0,WFM,2071,,
"Acevedo Garcia, Hilda",MEX,F,1970.0,WCM,2070,,
"Frenkel, Vera",USA,F,1940.0,WFM,2070,,
"Hakimifard, Raana",IRI,F,1996.0,WFM,2070,1998.0,2076.0
"Hincu, Olga",MDA,F,1997.0,WFM,2070,1936.0,
"Kovaleva, Olga",RUS,F,1970.0,WFM,2070,1763.0,1833.0
"Kubikova, Hana",CZE,F,1962.0,WFM,2070,2032.0,1979.0
"Kuckling, Hannah",GER,F,1996.0,WFM,2070,,
"Maksimova, Elena",BLR,F,1988.0,WFM,2070,2097.0,2091.0
"Martin Perez, Laura",ESP,F,1997.0,WFM,2070,2016.0,2034.0
Sahithi Varshini M,IND,F,2007.0,WFM,2070,1392.0,1498.0
"Tarasenka, Aliaksandra",BLR,F,2006.0,WFM,2070,1827.0,1796.0
"Wong, Su Yi Audrey",MAS,F,1969.0,WIM,2070,,
"Yakovich, Valentina",RUS,F,1964.0,WFM,2070,1984.0,
"Artemyeva, Olga",RUS,F,1996.0,WFM,2069,2034.0,2022.0
"Bazaj Bockai, Snjezana",CRO,F,1963.0,WFM,2069,,
"Derbentseva, Irina",RUS,F,1989.0,WFM,2069,,
"Eynula, Roza",KOR,F,1987.0,WFM,2069,2008.0,
"Haslinger, Mandy S",ENG,F,1980.0,WCM,2069,,
"Aslanian, Ludmila K.",UKR,F,1954.0,WIM,2068,2094.0,2040.0
"Choladze, Mariami",GEO,F,1997.0,WFM,2068,2022.0,1852.0
"Guerrero Rodriguez, Alejandra",MEX,F,1974.0,WIM,2068,,2004.0
"Hasanova, Turkan",AZE,F,1992.0,WFM,2068,2017.0,2044.0
"Ivakhinova, Nadezhda",RUS,F,1987.0,WFM,2068,,
"Kriukova, Elena",RUS,F,1974.0,WFM,2068,2021.0,
"Kumanska, Olena",UKR,F,1994.0,WFM,2068,2051.0,2053.0
"Mukhina, Jana",RUS,F,1999.0,WFM,2068,2028.0,2020.0
"Podrazhanskaya, Olga",ISR,F,1948.0,WIM,2068,,
"Schut, Donna",NED,F,1992.0,WFM,2068,,
"Shapoval, Galina",UKR,F,1986.0,WIM,2068,2084.0,2130.0
"Kagramanov, Dina",CAN,F,1986.0,WIM,2067,,
"Kondou, Eva",GRE,F,1965.0,WIM,2067,2164.0,
"Leveikina, Jevgenija",GER,F,1979.0,WFM,2067,2075.0,2054.0
"Palotai, Piroska",HUN,F,1980.0,WFM,2067,,
"Schmid, Shahanah",SUI,F,1976.0,WFM,2067,,
"Bondareva, Daria",RUS,F,2005.0,WCM,2066,1850.0,1921.0
"Espinosa Garcia, Sandra",CUB,F,1990.0,WIM,2066,,2064.0
"Kutukova, Virineya",RUS,F,1971.0,WFM,2066,,
"Miladinovic, Lena",SRB,F,1993.0,WIM,2066,2108.0,2030.0
"Nicoara, Malina",FRA,F,1969.0,WIM,2066,2034.0,2047.0
"Szczygiel, Agnieszka",POL,F,1974.0,WFM,2066,,
"Zepeda, Sonia",ESA,F,1981.0,WIM,2066,,2053.0
"Chernikova, Svetlana",RUS,F,1963.0,WFM,2065,1929.0,
"Dave, Dhyani",IND,F,1991.0,WIM,2065,,
"Eidelson, Rakhil",BLR,F,1958.0,WGM,2065,2062.0,2044.0
"Galas, Bernadette",PHI,F,1996.0,WIM,2065,2023.0,1981.0
"Herasimovich, Volha",BLR,F,1985.0,WGM,2065,2058.0,1962.0
"Johns-Putra, Geraldine",AUS,F,1973.0,WFM,2065,,
"Kairbekova, Amina",KAZ,F,2006.0,WFM,2065,1869.0,1829.0
"Kosarchuk, Elena",RUS,F,1975.0,WFM,2065,,
"Kouwenhoven, Marisca",NED,F,1976.0,WFM,2065,,
"Krumina, Linda",LAT,F,1984.0,WFM,2065,2018.0,1943.0
"Malajovich, Sandra",ARG,F,1968.0,WIM,2065,,
"Orozco, Lina Yomayra",COL,F,1992.0,WIM,2065,2070.0,1979.0
"Perez Marin, Olivia",CUB,F,2003.0,WCM,2065,,1852.0
"Trapeznikova, Darya",RUS,F,1993.0,WFM,2065,1955.0,1858.0
"Valdes, Maritza",POR,F,1966.0,WFM,2065,,
"Zeng, Sheena",USA,F,2004.0,WCM,2065,1650.0,1599.0
"Brineva, Elena S.",TKM,F,1982.0,WFM,2064,,
"De La Torre Rodriguez, Elizabeth",CUB,F,1988.0,WFM,2064,,1965.0
"Esposito, Marie-Christine",FRA,F,1985.0,WFM,2064,,
"Loskutova, Viktoriya",RUS,F,2004.0,WFM,2064,2053.0,1955.0
"Meera, Sai",IND,F,1977.0,WIM,2064,2027.0,1944.0
"Porras Rodriguez, Miriam",MEX,F,1976.0,WIM,2064,,
"Toth, Sarolta",HUN,F,1990.0,WFM,2064,,
"Yushko, Olga",UKR,F,1987.0,WFM,2064,2149.0,2115.0
"Zajtzeva, Viktoria",RUS,F,2000.0,WFM,2064,2007.0,1888.0
"Fischer, Julie",FRA,F,1996.0,WFM,2063,1971.0,1985.0
"Kim, Yana",RUS,F,1998.0,WFM,2063,2071.0,2112.0
"Makka, Ioulia",GRE,F,1983.0,WIM,2063,2097.0,2074.0
"Rysbayeva, Nazerke",KAZ,F,1990.0,WFM,2063,1954.0,2035.0
"Sochorova, Petra",CZE,F,1978.0,WIM,2063,2173.0,2073.0
"Tibenszkyne Kiss, Emese",HUN,F,1985.0,WFM,2063,,
"Ulloa Rodriguez, Yoriley",CUB,F,1984.0,WFM,2063,,
"Uyanga, Byambaa",MGL,F,1990.0,WFM,2063,,2035.0
"Vujic-Katanic, Branka",SRB,F,1964.0,WFM,2063,,
"Benggawan, Amanda",CAN,F,1986.0,WFM,2062,,
"Guo, Emma",AUS,F,1995.0,WIM,2062,2078.0,2039.0
"Hanfin, Zahra Chumaira Amelia",INA,F,1998.0,WFM,2062,2104.0,
"Matlin, Anna",USA,F,1995.0,WCM,2062,2073.0,
"Mueller-Ludwig, Kristin",GER,F,1977.0,WFM,2062,,
"Nurdin, Tammi Nasuha",INA,F,1996.0,WFM,2062,2120.0,
"Poletova, Marianna",RUS,F,1959.0,WFM,2062,2107.0,1872.0
"Salcedo, Jackeline",COL,F,1998.0,WFM,2062,1959.0,1984.0
"Sorokina, Tamara",RUS,F,1942.0,WIM,2062,1877.0,1891.0
"Szromba, Edyta",POL,F,1985.0,WFM,2062,,1661.0
"Zelenaya-Azaric, Galina",SRB,F,1969.0,WFM,2062,,
"Avdeenko, Tatiana",RUS,F,1987.0,WFM,2061,2101.0,2050.0
